time,transcript
91:43,AND HELP MAKE THE TACKLE.
91:46, SECOND AND 8.
91:49,LITTLE OVER A MINUTE INTO THE
91:50,FOURTH QUARTER.
91:54,LYNCH.
91:55,"OH, HE GETS POPPED."
91:56,"BRANCH IS RIGHT THERE, FORMER"
91:58,"SEAHAWK, TO MAKE SURE HE GOES"
92:00,NOWHERE.
92:01,THIRD DOWN.
92:01, BIG OLD VINCE WILFORK.
92:03,YOU RUN IN THERE AT YOUR OWN
92:05,RISK.
92:06,JUST GONNA MAKE A PLAY.
92:08,LOOK AT TRYING TO BLOCK THAT
92:10,GUY.
92:10,"J.R. SWEEZY'S HAD A NICE GAME,"
92:12,BUT ANYTIME YOU SEE
92:14,"VINCE WILFORK -- CONTACT, ARMS"
92:16,FULLY EXTENDED.
92:17,THAT MEANS HE'S TOTALLY UNDER
92:19,CONTROL IN THERE.
92:20,THEN JUST STYMIED
92:21,MARSHAWN LYNCH.
92:23," WILFORK AND BRADY, THE TWO"
92:25,REMAINING GUYS FROM THEIR LAST
92:27,SUPER BOWL CHAMPIONSHIP TEAM IN
92:29,2004
92:31,THIRD AND 7.
92:35,WILSON WITH A TON OF TIME.
92:37,AND THEN ALL OF A SUDDEN HERE
92:38,THROUGH THE MIDDLE COMES
92:39,ROB NINKOVICH.
92:41,"FOUND THE CREASE, GETS IN THERE."
92:43,BIG SACK.
92:47,HAPPY BIRTHDAY TO NINKOVICH.
92:49,HE'S 31 TODAY.
92:50, COVERAGE SACK HERE.
92:52,DARRELLE REVIS ON THE INSIDE ON
92:53,DOUG BALDWIN.
92:54,"MAYBE A CHANCE THERE, BUT THAT"
92:56,PRESSURE REALLY TOOK A LONG TIME
92:58,TO MATERIALIZE.
92:59,YOU JUST WONDER IF
93:00,RUSSELL WILSON WAS PROBABLY
93:01,LOOKING ON THE OUTSIDE THERE.
93:02,"THEN NINKOVICH, THE OLD VETERAN."
93:04,EIGHT SACKS ON THE YEAR FOR THE
93:06,"THIRD STRAIGHT YEAR, AND NOW THE"
93:08,PATRIOTS HAVE GOT TO GET
93:09,SOMETHING GOING ON THE OFFENSIVE
93:11,SIDE.
93:12, THREE SACKS FOR THE PATS.
93:16,RYAN'S KICK.
93:18,COLLECTED AT THE 18.
93:20,EDELMAN.
93:22,GOOD RUNBACK OUT TO THE 33-YARD
93:24,LINE.
93:25,"THE TWO T.D.s, TYING HIM WITH"
93:27,MONTANA ALL TIME WITH 11.
93:28,TWO INTERCEPTIONS.
93:29,AND WE'RE GETTING A LITTLE BIT
93:31,CLOSER TO SERIOUS CRUNCH TIME.
93:35, NO DOUBT ABOUT IT.
93:37,"AND FOR TOM BRADY, IT HAS BEEN A"
93:39,WEEK OF DISTRACTIONS.
93:41,HE'S HAD GOOD MOMENTS IN THIS
93:42,GAME.
93:43,HE'S MADE SOME BIG MISTAKES.
93:45,I'M SURE IT'S BEEN TOUGH TO
93:47,FOCUS THIS WEEK.
93:48, TWO FULL WEEKS.
93:50,HE STARTS FROM THE 32.
93:53,AND HE'S GOING TO GET SACKED.
93:56,EVERYBODY COVERED.
93:58,AND BRUCE IRVIN COMES IN TO
94:00,KNOCK HIM DOWN.
94:07, COVERAGE ALL OVER THE FIELD.
94:08,"RICHARD SHERMAN, WHO GAVE UP THE"
94:10,"FIRST PASS OF THE GAME, AND"
94:12,THAT HAS BEEN IT.
94:13,"GRONKOWSKI, WHEN HE ENDED UP IN"
94:15,ONE-ON-ONE COVERAGE AGAINST
94:17,"K.J. WRIGHT, HAD A PLAY."
94:19,BUT JUST NOWHERE TO THROW THE
94:20,FOOTBALL.
94:23, 8-YARD SACK.
94:24,THAT'S SEATTLE'S FIRST SACK OF
94:26,THE GAME.
94:27,PATRIOTS HAVE THREE.
94:29,SECOND AND 18.
94:32,SLINGS IT TO THE OUTSIDE TO
94:33,BRANDON LaFELL.
94:36,NOT A LOT OF ROOM.
94:37,SHERMAN THERE.
94:38,"FOR TOM BRADY, YOU KNOW, I THINK"
94:39,IT STARTED OUT CHRONOLOGICALLY.
94:41,HE COULDN'T BELIEVE WHAT THE
94:42,DEAL WAS THE DAY AFTER THE
94:43,INDIANAPOLIS GAME.
94:44,THEN HE PLAYED A LOT OF DEFENSE
94:46,THE FIRST WEEK.
94:47,"THEN THEY GET HERE, HE DID THAT"
94:48,INTERVIEW WITH BOB ON TUESDAY.
94:49, WHICH LOOKED A LITTLE
94:50,UNCERTAIN.
94:51, HE WAS ALL OVER THE PLACE.
94:52,BUT THEN HE TOLD YOU -- AS YOU
94:54,LOOK AT ROGER GOODELL -- HE TOLD
94:55,YOU ON WEDNESDAY TO YOUR FACE.
94:56," I SAID, ""TOM, LOOK ME IN THE"
94:58,EYE AND TELL ME YOU COULDN'T
95:00,HAVE POSSIBLY SAID ANYTHING TO A
95:02,"BALL BOY, AN ASSISTANT COACH,"
95:03,SOMEBODY IN THE ORGANIZATION
95:05,THAT WOULD LEAD THEM TO BELIEVE
95:07,THAT YOU WANTED AIR LET OUT OF
95:09,"THAT FOOTBALL."""
95:10,"AND HE SAID, ""ABSOLUTELY NOT."""
95:12,HE COULD NOT HAVE BEEN MORE
95:13,EMPHATIC.
95:15, THIRD AND 14.
95:16,"AND BRADY'S GOING TO STEP UP,"
95:18,FIRE OVER THE MIDDLE
95:19, OH!
95:20, AND IT IS TAKEN BY EDELMAN.
95:22,"AND EDELMAN WAS NOT DOWN, EVEN"
95:24,THOUGH HIT BY CHANCELLOR.
95:26,THEY'RE GOING TO SAY THAT HIS
95:27,"KNEE TOUCHED, BUT THE OFFICIALS"
95:29,ARE GOING TO SPOT THE BALL
95:32,INSIDE THE 40-YARD LINE.
95:34, WHAT A GREAT PLAY HERE BY
95:35,EDELMAN.
95:36,CHANCELLOR HIT HIM HARD.
95:37,AND THEN THE FOREARM LOOKS TO BE
95:39,"DOWN, SO I THINK THEY'RE GONNA"
95:40,BRING THAT ONE BACK.
95:41," I THINK THE KNEE WAS DOWN,"
95:43,TOO.
95:46," FOREARM, ELBOW, KNEE."
95:47,WE'RE GONNA GET IT ALL.
95:49, NAME IT.
95:49, RIGHT THERE.
95:50, AND NOW ONE OFFICIAL COMES IN
95:52,"AND SAYS, ""NO, NO, HE'S DOWN."""
95:54,"SO THEY'LL SPOT IT AT THE 49,"
95:56,BUT THAT'S STILL A FIRST DOWN.
95:57,A GAIN OF 21 ON A THIRD AND 14.
96:01,"SO, VERY BIG PLAY FOR THE"
96:04,"PATRIOTS, OBVIOUSLY."
96:05,CLOCK TICKING DOWN TO THE
96:07,10-MINUTE MARK.
96:09,FIRST DOWN AT THE 49.
96:10," TELL YOU, YOU RUN A ROUTE"
96:12,ACROSS THE MIDDLE AGAINST THIS
96:13,"DEFENSE, YOU DO SO AGAINST YOUR"
96:15,OWN RISK WITH KAM CHANCELLOR IN
96:16,THERE.
96:22, BRADY HAS TO DUMP IT TO
96:23,VEREEN.
96:24,HE SWINGS TO THE OUTSIDE.
96:26,SKIRTS THE SIDELINE.
96:27,CLOSE TO A FIRST DOWN BEFORE
96:28,HE'S THRUST OUT.
96:30,"LATE HIT, FLAG ON THE PLAY."
96:48, PERSONAL FOUL.
96:50,UNNECESSARY ROUGHNESS.
96:52,"DEFENSE, NUMBER 29."
96:54,LATE HIT OUT OF BOUNDS.
96:56,15-YARD PENALTY ON THE END OF
96:57,THE RUN.
96:58,AUTOMATIC FIRST DOWN.
96:59, EARL THOMAS.
97:01, HEADY PLAY BY NATE SOLDER
97:03,HERE.
97:04,WATCH HIM SET OUTSIDE TO INVITE
97:06,"AVRIL INSIDE, WHICH REALLY SETS"
97:08,THE SPACE FOR THE SCREEN PLAY ON
97:10,THE OUTSIDE TO SHANE VEREEN.
97:14, AND THERE'S THOMAS KNOCKING
97:16,HIM DOWN.
97:17,"HE HAD HELP, AS WELL."
97:19,"EARL, NUMBER 29."
97:22,CALL WENT ON HIM.
97:23,PATS HAVE IT AT THE 27.
97:27,FAKE TO VEREEN.
97:29,BRADY GOING FOR 6.
97:30,KNOCKED AWAY.
97:33,BRANDON LaFELL THE INTENDED
97:34,"RECEIVER, AND THAROLD SIMON, WHO"
97:36,CAME IN FOR THE INJURED
97:37,JEREMY LANE EARLY AND A GUY THEY
97:39,"WERE PICKING ON, WITH THE"
97:41,DEFENSE.
97:41, FANTASTIC PLAY BY
97:42,THAROLD SIMON.
97:43,UNDER SO MUCH PRESSURE IN THIS
97:45,"GAME, HAVING TO COME IN, HAVING"
97:47,TO DELIVER.
97:47,GETS HIS RIGHT HAND ON THE BALL
97:49,JUST ENOUGH TO FEEL THE RECEIVER
97:51,ON THE OUTSIDE.
97:52,"GREAT, GREAT PLAY."
97:54,"SOMETIMES, AL, IN THESE BIG"
97:55,"GAMES, IT'S THE GUYS YOU LEAST"
97:57,"EXPECT, RIGHT?"
97:58,YOU'VE BEEN PLAYING THAT GAME
98:00,ALL WEEK.
98:00,WHO'S GOING TO BE THE SURPRISE
98:02,MVP?
98:02," OH, CHRIS MATTHEWS."
98:03,"WE ALL KNEW THAT, DIDN'T WE?"
98:04, [ LAUGHS ]
98:06, SECOND AND 10.
98:08,VEREEN.
98:11,"CUTS IT BACK, TAKES IT TO THE"
98:13,25
98:13,WE GO TO MICHELE.
98:15, YOU MENTIONED HOW JEREMY LANE
98:16,IS OUT OF THIS GAME
98:17,AND NOW DEFENSIVE END
98:19,CLIFF AVRIL IS OUT WITH A
98:20,CONCUSSION.
98:21,"AND REMEMBER, UNDER THE"
98:22,"CONCUSSION PROTOCOL, THE MADDEN"
98:24,RULE PREVENTS ANYONE DIAGNOSED
98:25,WITH A CONCUSSION FROM COMING
98:27,BACK OUT OF THE LOCKER ROOM.
98:28,"AND EVEN IF THEY WIN THIS GAME,"
98:30,"AL, CLIFF AVRIL WILL NOT BE ABLE"
98:32,TO TALK TO THE MEDIA.
98:33, MM.
98:33,"THANK YOU, MICHELE."
98:34,THERE HE IS.
98:35,YOU SAW THE PLAY ON WHICH HE WAS
98:37,HURT.
98:37,BALL AT THE 25.
98:38,CLEARLY THEY'RE ALREADY IN
98:39,FIELD-GOAL RANGE.
98:40,THEY SPREAD IT OUT HERE.
98:42,"SO, AT WORST, THEY SHOULD, EVEN"
98:44,"WITH AN INCOMPLETION, BE ABLE TO"
98:46,MAKE IT A ONE-POSSESSION GAME.
98:49,BRADY LOOKING FOR MORE.
98:51,STEPPING UP.
98:52,THIRD AND 8.
98:52,THROWS -- FIRST DOWN AND MORE.
98:54,EDELMAN TAKES THE BALL TO THE
98:56,3-YARD LINE TO SET UP A FIRST
98:57,DOWN AND GOAL.
98:59,"AND EDELMAN, BOTHERED BY A HIP"
99:01,EARLY IN THE GAME AGAINST
99:03,"INDIANAPOLIS, A LITTLE SLOW IN"
99:05,GETTING UP.
99:06, I THINK THIS IS
99:07,"DEMARCUS DOBBS, DROPS BACK"
99:09,"IN COVERAGE, AND BRADY"
99:10,BRILLIANTLY JUST WAITS FOR HIM
99:12,TO GET ON THE OTHER SIDE OF THE
99:13,DEFENSIVE LINEMAN.
99:14,"EDELMAN, NICE READ."
99:16,GETS RIGHT ACROSS THE BACK SIDE
99:18,THERE OF DOBBS.
99:19,HUGE PLAY.
99:21, BALL JUST INSIDE THE 5-YARD
99:23,LINE.
99:25,8:20 REMAINING IN REGULATION.
99:29,EDELMAN HAS NOW CAUGHT 24 PASSES
99:33,IN THE THREE POSTSEASON GAMES.
99:37,VEREEN IS THE BACK.
99:40,THE FAKE TO HIM.
99:41,BRADY FIRES.
99:42,AND INCOMPLETE.
99:44,EDELMAN WAS BACKING UP.
99:45,SIMON COVERING ON THE PLAY.
99:47,"INCOMPLETE, SECOND DOWN."
99:49," OH, MY GOODNESS."
99:51,WHAT A MOVE BY JULIAN EDELMAN
99:53,HERE.
99:54,WATCH THIS ONE.
99:55,"IN, STOP ON A DIME, BACK OUT."
99:58,"COULD NOT BE MORE WIDE OPEN, AND"
100:00,BRADY MISSED THE THROW.
100:03,THAT'S AS OPEN AS YOU WILL EVER
100:05,GET DOWN ON THE GOAL LINE.
100:09,NO REASON TO HURRY THAT ONE.
100:10,"THAT WAS GAME, SET, AND MATCH."
100:13,THAT WAS TOTAL VICTORY FOR A
100:15,WIDE RECEIVER ON THE GOAL LINE.
100:17, BLOUNT IS BACK IN.
100:19,THE FAKE TO HIM.
100:20,"BRADY DANCES, THROWS."
100:22,AND IT WILL BE CAUGHT.
100:24,AMENDOLA FOR THE TOUCHDOWN!
100:31,SO NEW ENGLAND GOES FROM A
100:33,SECOND AND 18 AFTER THE FIRST
100:35,PLAY ON THIS DRIVE TO GO 68
100:36,YARDS IN NINE PLAYS AND AN EXTRA
100:39,POINT AWAY FROM MAKING IT A
100:40,3-POINT GAME.
100:42, DANNY AMENDOLA.
100:43,AS POOR AS THE LAST THROW WAS
100:45,"FROM BRADY, THIS ONE IS THAT"
100:46,GOOD.
100:47,HE JUST HAS TO WORK ON THE OTHER
100:49,SIDE OF EARL THOMAS.
100:51,HE SEES IT.
100:51,THROW IT TO THE RIGHT SHOULDER.
100:54,NO WAY THOMAS CAN GET THERE.
100:57,WHEW!
100:58,THIS GAME IS TURNING INTO
100:59,SOMETHING HERE.
101:02, WE THOUGHT IT WOULD.
101:03,BUT YOU NEVER KNOW.
101:04," SO DID THE ODDSMAKERS,"
101:05,RIGHT?
101:06," TOSS-UP, JUST ABOUT."
101:08,FIVE CATCHES FOR AMENDOLA FOR
101:10,48 YARDS.
101:12,GOSTKOWSKI FOR THE EXTRA POINT.
101:15, WE COULD BE PLAYING FOOTBALL
101:16,ALL NIGHT TONIGHT.
101:17,"EVEN IN OVERTIME, THEY PLAY"
101:19,UNTIL SOMEBODY WINS.
101:23," TOM, WITH HIS THREE T.D.s"
101:25,TONIGHT HAS NOW PASSED MONTANA.
101:28,ALL ALONE AS THE GUY THROWING
101:30,THE MOST IN THE HISTORY OF THIS
101:32,GAME.
101:33,A DOZEN.
101:34,GOSTKOWSKI'S KICK.
101:38,WILL NOT BE RUN BACK.
101:40,"GLENDALE, ARIZONA."
101:41,FOURTH-QUARTER DEFENSE FOR THESE
101:42,TWO TEAMS.
101:43,"SEATTLE'S LAST EIGHT GAMES,"
101:44,COUNTING THE TWO POSTSEASON
101:46,"GAMES, THEY'VE ALLOWED ONE"
101:47,"TOUCHDOWN, 13 POINTS, THEN WENT"
101:49,THE LAST SIX REGULAR-SEASON
101:50,GAMES WITHOUT ALLOWING A POINT
101:52,IN THE FOURTH QUARTER.
101:53,"AND THEN THE PATRIOTS, VERY"
101:54,"SIMILAR, HAVE NOT ALLOWED A"
101:56,TOUCHDOWN IN THEIR LAST EIGHT
101:57,"GAMES, COUNTING THE TWO"
101:58,POSTSEASON GAMES.
101:59,JUST FOUR FIELD GOALS.
102:01,"NOW, TONIGHT, NEW ENGLAND HAS"
102:02,"SCORED HERE IN THE FOURTH,"
102:04,AND WE'LL SEE WHAT SEATTLE CAN
102:05,MUSTER UP AS THEY START THIS
102:07,DRIVE FROM THE 20-YARD LINE.
102:17,WILSON OFF PLAY-ACTION.
102:19,SURVEYING.
102:20,TON OF TIME.
102:21,AND THEN THE RECEIVER FALLS
102:23,DOWN.
102:23,LOCKETTE LOOKS AROUND.
102:25,"HE SAYS, ""WHERE'S THE FLAG?"
102:26,"I GOT KNOCKED DOWN."""
102:27,THERE IS NO FLAG.
102:28,SECOND DOWN.
102:31," WELL, IT LOOKED LIKE BUTLER"
102:34,TRIPS HERE.
102:35,I DON'T KNOW IF THEY TRIP OVER
102:36,EACH OTHER'S FEET.
102:37,AND THEN HE REACHES OUT AND
102:39,BASICALLY TRIPS THE RECEIVER.
102:41,THAT SHOULD HAVE BEEN SOME SORT
102:42,OF INTERFERENCE.
102:43,THAT WAS DEFINITELY AN
102:45,INTENTIONAL ACT.
102:48,GOT AWAY WITH IT.
102:48, HE DID.
102:49,SECOND DOWN AND 10.
102:54,TRIPS LEFT.
102:55,THREE RECEIVERS THERE.
102:57,LYNCH.
102:59,FIGHTING.
103:00,HE'S ALWAYS FIGHTING.
103:02,TO THE 25-YARD LINE.
103:03,GAIN OF 5.
103:04,THIRD AND 5.
103:04, WHAT MAKES RUSSELL WILSON
103:06,GREAT?
103:07,"ONE, HIS ESCAPABILITY."
103:09,EVEN WHEN YOU THINK YOU
103:11,COMPLETELY HAVE HIM UNDER
103:13,"CONTROL, YOU DON'T HAVE HIM"
103:14,UNDER CONTROL.
103:15,YOU'VE GOT HIM DEAD IN YOUR
103:17,"SIGHTS, YOU CAN'T GET A HAND ON"
103:18,HIM.
103:18,AND THEN THE DEEP BALLS.
103:20,"HIGH, ARCING THROWS, GIVING HIS"
103:22,RECEIVERS A CHANCE.
103:24,THOSE TWO COMPONENTS HAVE BEEN
103:26,THE DIFFERENCE HERE FOR THE
103:28,SEATTLE SEAHAWKS SO FAR.
103:30,AND AS YOU GET TO THIS POINT IN
103:32,"THE GAME, RUSSELL WILSON RUNNING"
103:33,THE BALL ALWAYS BECOMES A BIG
103:36,THREAT.
103:38, ON THIRD AND 5.
103:39,WILSON SLIDING RIGHT.
103:41,AND THEN THROWS THAT ONE OUT OF
103:43,BOUNDS.
103:44,"LYNCH GOING DOWN THE SIDELINE,"
103:45,AND INCOMPLETE.
103:46,SO IT'S A VERY FAST
103:48,THREE-AND-OUT.
103:49,EXACTLY WHAT NEW ENGLAND WAS
103:50,LOOKING FOR.
103:54, LYNCH IS GOING TO DO A
103:55,LITTLE OUT AND THEN UP.
103:56,"REALLY, HE WAS WIDE OPEN."
103:58,JAMIE COLLINS CAME UNDERNEATH
104:00,"THAT LITTLE PICK, BUT IT LOOKED"
104:01,LIKE MARSHAWN LYNCH JUST SORT OF
104:03,HESITATED AND STOPPED.
104:04,DIDN'T REALLY BELIEVE HE WAS
104:05,"GOING TO THROW IT TO HIM, I"
104:07,GUESS.
104:09," JON RYAN, WHO HAS AVERAGED"
104:12,46 YARDS A PUNT.
104:14,YOU SEE AMENDOLA BACKING UP AS
104:16,THE SHORT MAN.
104:19,POINTS BACK TO AMENDOLA.
104:21,HE'LL CALL FOR A FAIR CATCH
104:23,AND HAUL IT IN AT THE 36.
104:24,ROBERT KRAFT BOUGHT THE TEAM
104:26,"IN THE MID-'90s, TURNED A"
104:27,MEDIOCRE FRANCHISE INTO A
104:29,JUGGERNAUT.
104:30,HIS TEAMS HAVE GONE TO SEVEN
104:31,"SUPER BOWLS, INCLUDING ONE WITH"
104:33,BILL PARCELLS.
104:34,HE'S ONLY HIRED TWO COACHES.
104:35,THERE'S ONE OF THEM.
104:36,THE OTHER IS ON THE OTHER
104:37,SIDELINE.
104:37,HE INHERITED PARCELLS.
104:39,THERE IS BELICHICK WITH HIS
104:41,DEFENSE.
104:43,"OF COURSE, IT'S GOING TO BE A"
104:44,WILD LAST SEVEN MINUTES FOR THE
104:46,KRAFT FAMILY AND ALL PATRIOT
104:48,FANS.
104:48,AND WHO KNOWS WHAT THE NEXT FEW
104:50,WEEKS WILL HOLD?
104:51,FIRST THINGS FIRST.
104:53,FROM THE 36-YARD LINE.
104:55,BRADY STARTS OUT OF THE GUN.
104:57,VEREEN FLANKS HIM.
105:04,FOUR-MAN RUSH.
105:06,BRADY DUMPS.
105:07,ONE-HANDED GRAB BY VEREEN.
105:10,GAIN OF 8 YARDS.
105:11,WRIGHT AND CHANCELLOR ARE THERE.
105:13,IT'LL BE SECOND DOWN AND 2.
105:15, TOM BRADY REALLY WANTED TO
105:16,GO TO GRONKOWSKI.
105:17,"BASICALLY, THEY CAN PICK A SIDE"
105:19,BECAUSE THESE CORNERS DON'T
105:20,FLIP.
105:21,HE LOOKED OUT THERE AND THOUGHT
105:22,BETTER OF THROWING IT OVER TO
105:23,RICHARD SHERMAN'S SIDE AND THEN
105:25,GOT A BRILLIANT CATCH FROM
105:26,VEREEN.
105:27,IT IS SHANE VEREEN TIME IN THIS
105:29,GAME.
105:29,"AND, REALLY, THAT'S WHEN THEY"
105:31,WERE HAVING SUCCESS EARLY WHEN
105:33,THEY WERE WORKING THAT
105:34,EDELMAN-VEREEN COMBINATION OVER
105:36,THE MIDDLE.
105:39, SECOND AND 2.
105:45,BRADY TO THE OUTSIDE.
105:46,THAT'S ENOUGH FOR A FIRST DOWN.
105:48,THERE'S VEREEN.
105:49,CHANCELLOR MAKES THE TACKLE.
105:51,THAT MOVES THE STICKS.
105:53,FIRST DOWN TO THE 48.
105:55, THAT TIME GRONKOWSKI KNEW
105:57,IT WAS MAN COVERAGE.
105:58,RAN UP THE FIELD.
106:00,JUST MADE KAM CHANCELLOR SHUFFLE
106:02,A LITTLE BIT.
106:03,"AND ATHLETICALLY, YOU LIKE"
106:04,VEREEN ON CHANCELLOR IF YOU GET
106:06,THAT MATCH-UP.
106:07,SO WE'LL SEE IF THEY COME BACK
106:09,TO THAT.
106:17," AS WE GO DOWN THE STRETCH,"
106:18,EACH TEAM WITH ITS FULL
106:20,COMPLEMENT OF TIME-OUTS.
106:21, CHANCELLOR ONE-ON-ONE ON
106:23,GRONKOWSKI.
106:24, EDELMAN OUT OF THE SLOT.
106:26,SEND IT TO HIM.
106:27,BREAKS A TACKLE.
106:28,THEN ANOTHER.
106:29,TAKES THE BALL CLOSE TO A FIRST
106:31,DOWN.
106:32,"JULIAN EDELMAN, QUARTERBACK AT"
106:34,KENT STATE.
106:35,WHAT A PLAYER.
106:36,WHAT A FIND THIS GUY WAS.
106:37,SEVENTH-ROUND DRAFT CHOICE IN
106:39,2009
106:42," HE'S STRONG, AND HE'S"
106:43,ATHLETIC.
106:44,BUT THE THING THAT I APPRECIATE
106:46,MORE THAN ANYTHING ABOUT HIM --
106:47,GUY SHOWS UP AT THE COMPLEX AT
106:49,5:00 A.M. EVERY DAY.
106:51,"STUDIES, CATCHES EXTRA BALLS ON"
106:52,THE JUGS MACHINE.
106:53,HE'S MADE HIMSELF A GREAT PLAYER
106:55,IN THIS LEAGUE.
106:57, UNDER FIVE MINUTES.
107:02,SWING IT OUT.
107:04,VEREEN.
107:05,FIRST DOWN.
107:06,FLAG COMES DOWN.
107:07,"VEREEN LOST THE BALL, BUT HE WAS"
107:09,DOWN ALREADY.
107:10,AND WE'LL SEE ABOUT THE CALL.
107:11,"BILL VINOVICH, REFFING HIS FIRST"
107:14,SUPER BOWL GAME.
107:19,ONLY EIGHT ACCEPTED PENALTIES IN
107:21,THE GAME.
107:26, PASS INTERFERENCE.
107:28,"OFFENSE, NUMBER 11."
107:30,BLOCKING DOWNFIELD PRIOR TO THE
107:31,CATCH.
107:32,10-YARD PENALTY.
107:34,REPEAT SECOND DOWN.
107:39, SO THE CALL IS ON EDELMAN.
107:41,IT BACKS -- MIGHT BE ON
107:42,AMENDOLA.
107:43,"HE SAID 11, BUT IS THAT"
107:45,AMENDOLA?
107:45," BUT HERE'S WHAT HAPPENED, AL."
107:47,"BECAUSE OF THE PRESSURE, BRADY"
107:49,HAD TO LOB THAT PASS UP OVER THE
107:51,TOP.
107:52,SO THIS IS ONE OF THOSE DESIGNED
107:53,PLAYS WHERE YOU'RE GONNA GO DOWN
107:55,THE FIELD AND INTENTIONALLY
107:56,"BLOCK, THINKING THAT THIS PASS"
107:57,IS GOING TO COME OUT QUICKLY.
107:59,"BUT BECAUSE HE HAD TO LOB IT UP,"
108:00,"THE BLOCKING GOT THERE TOO SOON,"
108:02,SO IT'S PASS INTERFERENCE.
108:03," YEAH, HE JUST CHANGED IT."
108:04,THEY DID CALL IT ON AMENDOLA.
108:06,BRUCE IRVIN ALMOST GOT A HAND ON
108:07,IT.
108:08,"SO INSTEAD OF SECOND AND 1, IT'S"
108:09,SECOND AND 11.
108:12,WE GOT SHERMAN ON LaFELL.
108:14,THEY HAVEN'T GONE SHERMAN'S WAY.
108:16,STAYING AWAY FROM HIM.
108:17,MUCH AS AARON RODGERS DID ON
108:19,OPENING NIGHT.
108:20,BRADY.
108:20,HIT AS HE THROWS.
108:22,CAUGHT BY GRONKOWSKI!
108:23,AND THE BIG BULL TAKES IT TO THE
108:25,32-YARD LINE.
108:31, THEY'RE ROLLING THE DICE
108:33,HERE.
108:33,THEY'RE PUTTING THEIR BIG
108:35,"SAFETY, KAM CHANCELLOR, ON"
108:36,GRONKOWSKI.
108:37,EARLIER THEY GOT BURNED WITH
108:38,K.J. WRIGHT.
108:39,YOU WANT TO GO MAN COVERAGE --
108:41,"AND I THINK A LITTLE BIT,"
108:42,BECAUSE SHANE VEREEN'S BEEN
108:43,EFFECTIVE COMING OUT OF THE
108:45,"BACKFIELD, THEY'VE HAD TO"
108:46,CHANGE UP THEIR SECONDARY
108:47,COVERAGE A LITTLE BIT.
108:49,AND RIGHT NOW JOSH McDANIELS
108:50,GOT IT GOING WITH THIS
108:51,PLAY CALLING.
108:56, BRADY HUNG IN UNDER PRESSURE.
109:02,BALL AT THE 32.
109:07,ALREADY WITHIN GOSTKOWSKI'S
109:09,FIELD-GOAL RANGE.
109:14,BRADY WILL SWING IT OUT.
109:15,VEREEN.
109:17,"AND THERE'S RICHARD SHERMAN,"
109:19,WHOSE GIRLFRIEND IS PREGNANT.
109:20,"SHE'S DUE IN ABOUT TWO WEEKS,"
109:22,BUT SHE'S HERE.
109:23,HE'S READY TO GO TO THE HOSPITAL
109:25,IN UNIFORM IF NEED BE.
109:26," WELL, AND RICHARD WAS TELLING"
109:28,"US THAT SHE SAID, ""YOU GO PLAY"
109:30,THE SUPER BOWL.
109:31,DON'T WORRY ABOUT ME.
109:32,I'VE GOT ALL THAT SET UP IF
109:34,SOMETHING GETS ACCELERATED
109:36,"HERE."""
109:37, LOOK AT THAT.
109:38,THROWN AT ONE TIME.
109:40,ONCE.
109:40,"RICHARD SAYS, ""IT'S EVERYTHING I"
109:42,CAN DO TO KEEP FROM GETTING
109:44,"BORED."""
109:45, I GUARANTEE HE'S NOT BORED
109:47,RIGHT NOW.
109:48, MNH-MNH.
109:49,SECOND AND 10.
109:51,LITTLE MORE THAN 4 TO GO.
109:57,BRADY FIRES.
109:59,CAUGHT.
109:59,FIRST DOWN.
110:00,AND AGAIN THEY GO TO GRONKOWSKI.
110:03,OUT AT THE 20-YARD LINE.
110:08," AL, HERE IT IS AGAIN."
110:09,THEY'RE JUST TELLING TOM BRADY
110:11,THIS IS MAN COVERAGE.
110:12,HE'S OFF.
110:13,HE'S INSIDE.
110:13,HE'S LOOKING RIGHT AT
110:15,GRONKOWSKI.
110:15,EVERYBODY IN THE BUILDING THAT
110:17,KNOWS ANYTHING ABOUT FOOTBALL
110:19,KNOWS THAT'S MAN COVERAGE.
110:20,"AND 1,000% OF THE TIME NOW, THEY"
110:22,ARE GONNA THROW IT RIGHT THERE
110:24,WHEN THEY GET THAT LOOK.
110:26, HALF A DOZEN CATCHES FOR
110:28,HIM.
110:28,NOW THROUGH THE MIDDLE.
110:30,"BIG HOLE FOR VEREEN, AND HE"
110:32,TAKES THE BALL TO THE 12-YARD
110:33,LINE.
110:36,BOBBY WAGNER IS THERE.
110:38,"YOU KNOW, 3:20, YOU BEGIN TO"
110:39,THINK ABOUT USING THE CLOCK.
110:40,THEY'RE ALREADY IN FIELD-GOAL
110:42,"RANGE, BUT SEATTLE STILL HAS ALL"
110:43,OF ITS TIME-OUTS.
110:44,YOU STILL HAVE THE 2-MINUTE
110:45,WARNING.
110:46,YOU'RE STILL GOING TO HAVE FOUR
110:47,OPPORTUNITIES TO STOP THE
110:48,CLOCK.
110:49, THIS IS ABOUT SCORING A
110:50,TOUCHDOWN RIGHT HERE.
110:51, CORRECT.
110:52,ANY WAY YOU CAN AT ANY TIME YOU
110:54,CAN.
110:54, NO CLOCK MANAGEMENT.
110:55, NOT YET.
110:56,NOT YET.
110:58,THREE MINUTES TO GO.
111:00,SECOND AND 3.
111:06,BRADY TO THE OUTSIDE.
